time_start,time_end,consumed_kWh,charger_true_false
2025-10-18 17:30:00,2025-10-18 18:15:00,5.0,True
2025-10-19 07:30:00,2025-10-19 08:15:00,4.5,False
2025-10-19 12:00:00,2025-10-19 12:30:00,1.2,False
2025-10-19 17:30:00,2025-10-19 18:15:00,5.0,True
2025-10-20 07:30:00,2025-10-20 08:15:00,4.5,False
2025-10-20 12:00:00,2025-10-20 12:30:00,1.2,False
2025-10-20 17:30:00,2025-10-20 18:15:00,5.0,True
2025-10-21 07:30:00,2025-10-21 08:15:00,4.5,False
2025-10-21 12:00:00,2025-10-21 12:30:00,1.2,False
2025-10-21 17:30:00,2025-10-21 18:15:00,5.0,True
2025-10-22 07:30:00,2025-10-22 08:15:00,4.5,False
2025-10-22 12:00:00,2025-10-22 12:30:00,1.2,False
2025-10-22 17:30:00,2025-10-22 18:15:00,5.0,True
2025-10-23 07:30:00,2025-10-23 08:15:00,4.5,False
2025-10-23 12:00:00,2025-10-23 12:30:00,1.2,False
2025-10-23 17:30:00,2025-10-23 18:15:00,5.0,True
2025-10-24 07:30:00,2025-10-24 08:15:00,4.5,False
2025-10-24 12:00:00,2025-10-24 12:30:00,1.2,False
2025-10-24 17:30:00,2025-10-24 18:15:00,5.0,True
2025-10-25 07:30:00,2025-10-25 08:15:00,4.5,False
2025-10-25 12:00:00,2025-10-25 12:30:00,1.2,False
2025-10-25 17:30:00,2025-10-25 18:15:00,5.0,True
2025-10-26 07:30:00,2025-10-26 08:15:00,4.5,False
2025-10-26 12:00:00,2025-10-26 12:30:00,1.2,False
2025-10-26 17:30:00,2025-10-26 18:15:00,5.0,True
2025-10-27 07:30:00,2025-10-27 08:15:00,4.5,False
2025-10-27 12:00:00,2025-10-27 12:30:00,1.2,False
2025-10-27 17:30:00,2025-10-27 18:15:00,5.0,True
2025-10-28 07:30:00,2025-10-28 08:15:00,4.5,False
2025-10-28 12:00:00,2025-10-28 12:30:00,1.2,False
2025-10-28 17:30:00,2025-10-28 18:15:00,5.0,True
2025-10-29 07:30:00,2025-10-29 08:15:00,4.5,False
2025-10-29 12:00:00,2025-10-29 12:30:00,1.2,False
2025-10-29 17:30:00,2025-10-29 18:15:00,5.0,True
2025-10-30 07:30:00,2025-10-30 08:15:00,4.5,False
2025-10-30 12:00:00,2025-10-30 12:30:00,1.2,False
2025-10-30 17:30:00,2025-10-30 18:15:00,5.0,True
2025-10-31 07:30:00,2025-10-31 08:15:00,4.5,False
2025-10-31 12:00:00,2025-10-31 12:30:00,1.2,False
2025-10-31 17:30:00,2025-10-31 18:15:00,5.0,True
2025-11-01 07:30:00,2025-11-01 08:15:00,4.5,False
2025-11-01 12:00:00,2025-11-01 12:30:00,1.2,False
2025-11-01 17:30:00,2025-11-01 18:15:00,5.0,True
2025-11-02 07:30:00,2025-11-02 08:15:00,4.5,False
2025-11-02 12:00:00,2025-11-02 12:30:00,1.2,False
2025-11-02 17:30:00,2025-11-02 18:15:00,5.0,True
2025-11-03 07:30:00,2025-11-03 08:15:00,4.5,False
2025-11-03 12:00:00,2025-11-03 12:30:00,1.2,False
2025-11-03 17:30:00,2025-11-03 18:15:00,5.0,True
2025-11-04 07:30:00,2025-11-04 08:15:00,4.5,False
2025-11-04 12:00:00,2025-11-04 12:30:00,1.2,False
2025-11-04 17:30:00,2025-11-04 18:15:00,5.0,True
2025-11-05 07:30:00,2025-11-05 08:15:00,4.5,False
2025-11-05 12:00:00,2025-11-05 12:30:00,1.2,False
2025-11-05 17:30:00,2025-11-05 18:15:00,5.0,True
2025-11-06 07:30:00,2025-11-06 08:15:00,4.5,False
2025-11-06 12:00:00,2025-11-06 12:30:00,1.2,False
2025-11-06 17:30:00,2025-11-06 18:15:00,5.0,True
2025-11-07 07:30:00,2025-11-07 08:15:00,4.5,False
2025-11-07 12:00:00,2025-11-07 12:30:00,1.2,False
2025-11-07 17:30:00,2025-11-07 18:15:00,5.0,True
2025-11-08 07:30:00,2025-11-08 08:15:00,4.5,False
2025-11-08 12:00:00,2025-11-08 12:30:00,1.2,False
2025-11-08 17:30:00,2025-11-08 18:15:00,5.0,True
2025-11-09 07:30:00,2025-11-09 08:15:00,4.5,False
2025-11-09 12:00:00,2025-11-09 12:30:00,1.2,False
2025-11-09 17:30:00,2025-11-09 18:15:00,5.0,True
2025-11-10 07:30:00,2025-11-10 08:15:00,4.5,False
2025-11-10 12:00:00,2025-11-10 12:30:00,1.2,False
2025-11-10 17:30:00,2025-11-10 18:15:00,5.0,True
2025-11-11 07:30:00,2025-11-11 08:15:00,4.5,False
2025-11-11 12:00:00,2025-11-11 12:30:00,1.2,False
2025-11-11 17:30:00,2025-11-11 18:15:00,5.0,True
2025-11-12 07:30:00,2025-11-12 08:15:00,4.5,False
2025-11-12 12:00:00,2025-11-12 12:30:00,1.2,False
2025-11-12 17:30:00,2025-11-12 18:15:00,5.0,True
2025-11-13 07:30:00,2025-11-13 08:15:00,4.5,False
2025-11-13 12:00:00,2025-11-13 12:30:00,1.2,False
2025-11-13 17:30:00,2025-11-13 18:15:00,5.0,True
2025-11-14 07:30:00,2025-11-14 08:15:00,4.5,False
2025-11-14 12:00:00,2025-11-14 12:30:00,1.2,False
2025-11-14 17:30:00,2025-11-14 18:15:00,5.0,True
2025-11-15 07:30:00,2025-11-15 08:15:00,4.5,False
2025-11-15 12:00:00,2025-11-15 12:30:00,1.2,False
2025-11-15 17:30:00,2025-11-15 18:15:00,5.0,True
2025-11-16 07:30:00,2025-11-16 08:15:00,4.5,False
2025-11-16 12:00:00,2025-11-16 12:30:00,1.2,False
2025-11-16 17:30:00,2025-11-16 18:15:00,5.0,True
2025-11-17 07:30:00,2025-11-17 08:15:00,4.5,False
2025-11-17 12:00:00,2025-11-17 12:30:00,1.2,False
2025-11-17 17:30:00,2025-11-17 18:15:00,5.0,True
2025-11-18 07:30:00,2025-11-18 08:15:00,4.5,False
2025-11-18 12:00:00,2025-11-18 12:30:00,1.2,False
2025-11-18 17:30:00,2025-11-18 18:15:00,5.0,True
2025-11-19 07:30:00,2025-11-19 08:15:00,4.5,False
2025-11-19 12:00:00,2025-11-19 12:30:00,1.2,False
2025-11-19 17:30:00,2025-11-19 18:15:00,5.0,True
2025-11-20 07:30:00,2025-11-20 08:15:00,4.5,False
2025-11-20 12:00:00,2025-11-20 12:30:00,1.2,False
2025-11-20 17:30:00,2025-11-20 18:15:00,5.0,True
2025-11-21 07:30:00,2025-11-21 08:15:00,4.5,False
2025-11-21 12:00:00,2025-11-21 12:30:00,1.2,False
2025-11-21 17:30:00,2025-11-21 18:15:00,5.0,True
2025-11-22 07:30:00,2025-11-22 08:15:00,4.5,False
2025-11-22 12:00:00,2025-11-22 12:30:00,1.2,False
2025-11-22 17:30:00,2025-11-22 18:15:00,5.0,True
2025-11-23 07:30:00,2025-11-23 08:15:00,4.5,False
2025-11-23 12:00:00,2025-11-23 12:30:00,1.2,False
2025-11-23 17:30:00,2025-11-23 18:15:00,5.0,True
2025-11-24 07:30:00,2025-11-24 08:15:00,4.5,False
2025-11-24 12:00:00,2025-11-24 12:30:00,1.2,False
2025-11-24 17:30:00,2025-11-24 18:15:00,5.0,True
2025-11-25 07:30:00,2025-11-25 08:15:00,4.5,False
2025-11-25 12:00:00,2025-11-25 12:30:00,1.2,False
2025-11-25 17:30:00,2025-11-25 18:15:00,5.0,True
2025-11-26 07:30:00,2025-11-26 08:15:00,4.5,False
2025-11-26 12:00:00,2025-11-26 12:30:00,1.2,False
2025-11-26 17:30:00,2025-11-26 18:15:00,5.0,True
2025-11-27 07:30:00,2025-11-27 08:15:00,4.5,False
2025-11-27 12:00:00,2025-11-27 12:30:00,1.2,False
2025-11-27 17:30:00,2025-11-27 18:15:00,5.0,True
2025-11-28 07:30:00,2025-11-28 08:15:00,4.5,False
2025-11-28 12:00:00,2025-11-28 12:30:00,1.2,False
2025-11-28 17:30:00,2025-11-28 18:15:00,5.0,True
2025-11-29 07:30:00,2025-11-29 08:15:00,4.5,False
2025-11-29 12:00:00,2025-11-29 12:30:00,1.2,False
2025-11-29 17:30:00,2025-11-29 18:15:00,5.0,True
2025-11-30 07:30:00,2025-11-30 08:15:00,4.5,False
2025-11-30 12:00:00,2025-11-30 12:30:00,1.2,False
2025-11-30 17:30:00,2025-11-30 18:15:00,5.0,True
2025-12-01 07:30:00,2025-12-01 08:15:00,4.5,False
2025-12-01 12:00:00,2025-12-01 12:30:00,1.2,False
2025-12-01 17:30:00,2025-12-01 18:15:00,5.0,True
2025-12-02 07:30:00,2025-12-02 08:15:00,4.5,False
2025-12-02 12:00:00,2025-12-02 12:30:00,1.2,False
2025-12-02 17:30:00,2025-12-02 18:15:00,5.0,True
2025-12-03 07:30:00,2025-12-03 08:15:00,4.5,False
2025-12-03 12:00:00,2025-12-03 12:30:00,1.2,False
2025-12-03 17:30:00,2025-12-03 18:15:00,5.0,True
2025-12-04 07:30:00,2025-12-04 08:15:00,4.5,False
2025-12-04 12:00:00,2025-12-04 12:30:00,1.2,False
2025-12-04 17:30:00,2025-12-04 18:15:00,5.0,True
2025-12-05 07:30:00,2025-12-05 08:15:00,4.5,False
2025-12-05 12:00:00,2025-12-05 12:30:00,1.2,False
2025-12-05 17:30:00,2025-12-05 18:15:00,5.0,True
2025-12-06 07:30:00,2025-12-06 08:15:00,4.5,False
2025-12-06 12:00:00,2025-12-06 12:30:00,1.2,False
2025-12-06 17:30:00,2025-12-06 18:15:00,5.0,True
2025-12-07 07:30:00,2025-12-07 08:15:00,4.5,False
2025-12-07 12:00:00,2025-12-07 12:30:00,1.2,False
2025-12-07 17:30:00,2025-12-07 18:15:00,5.0,True
2025-12-08 07:30:00,2025-12-08 08:15:00,4.5,False
2025-12-08 12:00:00,2025-12-08 12:30:00,1.2,False
2025-12-08 17:30:00,2025-12-08 18:15:00,5.0,True
2025-12-09 07:30:00,2025-12-09 08:15:00,4.5,False
2025-12-09 12:00:00,2025-12-09 12:30:00,1.2,False
2025-12-09 17:30:00,2025-12-09 18:15:00,5.0,True
2025-12-10 07:30:00,2025-12-10 08:15:00,4.5,False
2025-12-10 12:00:00,2025-12-10 12:30:00,1.2,False
2025-12-10 17:30:00,2025-12-10 18:15:00,5.0,True
2025-12-11 07:30:00,2025-12-11 08:15:00,4.5,False
2025-12-11 12:00:00,2025-12-11 12:30:00,1.2,False
2025-12-11 17:30:00,2025-12-11 18:15:00,5.0,True
2025-12-12 07:30:00,2025-12-12 08:15:00,4.5,False
2025-12-12 12:00:00,2025-12-12 12:30:00,1.2,False
2025-12-12 17:30:00,2025-12-12 18:15:00,5.0,True
2025-12-13 07:30:00,2025-12-13 08:15:00,4.5,False
2025-12-13 12:00:00,2025-12-13 12:30:00,1.2,False
2025-12-13 17:30:00,2025-12-13 18:15:00,5.0,True
2025-12-14 07:30:00,2025-12-14 08:15:00,4.5,False
2025-12-14 12:00:00,2025-12-14 12:30:00,1.2,False
2025-12-14 17:30:00,2025-12-14 18:15:00,5.0,True
2025-12-15 07:30:00,2025-12-15 08:15:00,4.5,False
2025-12-15 12:00:00,2025-12-15 12:30:00,1.2,False
2025-12-15 17:30:00,2025-12-15 18:15:00,5.0,True
2025-12-16 07:30:00,2025-12-16 08:15:00,4.5,False
2025-12-16 12:00:00,2025-12-16 12:30:00,1.2,False
2025-12-16 17:30:00,2025-12-16 18:15:00,5.0,True
2025-12-17 07:30:00,2025-12-17 08:15:00,4.5,False
2025-12-17 12:00:00,2025-12-17 12:30:00,1.2,False
2025-12-17 17:30:00,2025-12-17 18:15:00,5.0,True
2025-12-18 07:30:00,2025-12-18 08:15:00,4.5,False
2025-12-18 12:00:00,2025-12-18 12:30:00,1.2,False
2025-12-18 17:30:00,2025-12-18 18:15:00,5.0,True
2025-12-19 07:30:00,2025-12-19 08:15:00,4.5,False
2025-12-19 12:00:00,2025-12-19 12:30:00,1.2,False
2025-12-19 17:30:00,2025-12-19 18:15:00,5.0,True
2025-12-20 07:30:00,2025-12-20 08:15:00,4.5,False
2025-12-20 12:00:00,2025-12-20 12:30:00,1.2,False
2025-12-20 17:30:00,2025-12-20 18:15:00,5.0,True
2025-12-21 07:30:00,2025-12-21 08:15:00,4.5,False
2025-12-21 12:00:00,2025-12-21 12:30:00,1.2,False
2025-12-21 17:30:00,2025-12-21 18:15:00,5.0,True
2025-12-22 07:30:00,2025-12-22 08:15:00,4.5,False
2025-12-22 12:00:00,2025-12-22 12:30:00,1.2,False
2025-12-22 17:30:00,2025-12-22 18:15:00,5.0,True
2025-12-23 07:30:00,2025-12-23 08:15:00,4.5,False
2025-12-23 12:00:00,2025-12-23 12:30:00,1.2,False
2025-12-23 17:30:00,2025-12-23 18:15:00,5.0,True
2025-12-24 07:30:00,2025-12-24 08:15:00,4.5,False
2025-12-24 12:00:00,2025-12-24 12:30:00,1.2,False
2025-12-24 17:30:00,2025-12-24 18:15:00,5.0,True
2025-12-25 07:30:00,2025-12-25 08:15:00,4.5,False
2025-12-25 12:00:00,2025-12-25 12:30:00,1.2,False
2025-12-25 17:30:00,2025-12-25 18:15:00,5.0,True
2025-12-26 07:30:00,2025-12-26 08:15:00,4.5,False
2025-12-26 12:00:00,2025-12-26 12:30:00,1.2,False
2025-12-26 17:30:00,2025-12-26 18:15:00,5.0,True
2025-12-27 07:30:00,2025-12-27 08:15:00,4.5,False
2025-12-27 12:00:00,2025-12-27 12:30:00,1.2,False
2025-12-27 17:30:00,2025-12-27 18:15:00,5.0,True
2025-12-28 07:30:00,2025-12-28 08:15:00,4.5,False
2025-12-28 12:00:00,2025-12-28 12:30:00,1.2,False
2025-12-28 17:30:00,2025-12-28 18:15:00,5.0,True
2025-12-29 07:30:00,2025-12-29 08:15:00,4.5,False
2025-12-29 12:00:00,2025-12-29 12:30:00,1.2,False
2025-12-29 17:30:00,2025-12-29 18:15:00,5.0,True
2025-12-30 07:30:00,2025-12-30 08:15:00,4.5,False
2025-12-30 12:00:00,2025-12-30 12:30:00,1.2,False
2025-12-30 17:30:00,2025-12-30 18:15:00,5.0,True
2025-12-31 07:30:00,2025-12-31 08:15:00,4.5,False
2025-12-31 12:00:00,2025-12-31 12:30:00,1.2,False
2025-12-31 17:30:00,2025-12-31 18:15:00,5.0,True
